state_code,mun_code,mun_name,,mapa,conapo,,,ent,mun,Clave,clavem,Municipio,poblaciontotal,poblacionanalfabeta,poblacion,Ocupantesenviviendassindrenaje,OcupanteenviviendassinenergÌaelÈctrica,Ocupantesenviviendassinaguaentubada,Viviendasconalg˙nniveldehacinamiento,Ocupantesnviviendasconpisodetierra,Poblacionenlocalidadesconmenosde5000habitantes,Poblacionocupadaconingresodehasta2salariosminimos,indicedemarginacion,Gradodemarginacion,indicedemarginacionescala,Lugarqueocupaenelcontextonacional,,
20,36,Guevea de Humboldt,,2036,2036,VERDADERO,,20,36,20,20036, Guevea de Humboldt                               , 5 285 ,23.05,49.31,3.62,4.20,1.27,57.14,20.65,100.00,88.11,0.9050,Alto,37.8989,  465,,
20,37,Mesones Hidalgo,,2037,2037,VERDADERO,,20,37,20,20037, Mesones Hidalgo                                  , 4 402 ,32.54,55.57,13.50,11.28,4.54,53.49,40.36,100.00,81.04,1.5970,Muy alto,45.7181,  156,,
20,38,Villa Hidalgo,,2038,2038,VERDADERO,,20,38,20,20038, Villa Hidalgo                                    , 2 112 ,26.25,43.69,2.54,12.80,11.62,45.47,39.70,100.00,79.67,1.1335,Muy alto,40.4809,  327,,
20,39,Heroica Ciudad de Huajuapan de Le√≥n,,2039,2039,VERDADERO,,20,39,20,20039, Heroica Ciudad de Huajuapan de LeÛn              , 69 839 ,7.53,20.79,2.47,1.90,12.66,39.51,7.78,24.05,43.75,-0.9343,Bajo,17.1155, 1 984,,
20,40,Huautepec,,2040,2040,VERDADERO,,20,40,20,20040, Huautepec                                        , 5 995 ,50.63,65.72,1.04,8.82,39.07,72.50,17.29,100.00,88.60,2.1956,Muy alto,52.4823,  43,,
20,41,Huautla de Jim√©nez,,2041,2041,VERDADERO,,20,41,20,20041, Huautla de JimÈnez                               , 30 004 ,35.54,49.98,2.86,4.85,55.50,58.48,25.56,64.91,73.02,1.3475,Muy alto,42.8986,  237,,
20,42,Ixtl√°n de Ju√°rez,,2042,2042,VERDADERO,,20,42,20,20042, Ixtl·n de Ju·rez                                 , 7 674 ,10.71,30.66,0.68,1.98,3.06,47.70,38.42,100.00,68.66,0.2317,Medio,30.2905,  985,,
20,43,Heroica Ciudad de Juchit√°n de Zaragoza,,2043,2043,VERDADERO,,20,43,20,20043, Heroica Ciudad de Juchit·n de Zaragoza           , 93 038 ,14.25,30.43,1.93,1.39,4.99,49.02,5.71,19.58,46.32,-0.6254,Medio,20.6062, 1 724,,
20,44,Loma Bonita,,2044,2044,VERDADERO,,20,44,20,20044, Loma Bonita                                      , 41 535 ,14.31,37.54,2.56,1.58,8.18,43.37,8.76,24.20,63.87,-0.3290,Medio,23.9555, 1 482,,
20,45,Magdalena Apasco,,2045,2045,VERDADERO,,20,45,20,20045, Magdalena Apasco                                 , 7 522 ,2.69,13.08,0.53,1.19,10.39,39.66,6.95,100.00,31.45,-1.0167,Bajo,16.1840, 2 045,,
20,46,Magdalena Jaltepec,,2046,2046,VERDADERO,,20,46,20,20046, Magdalena Jaltepec                               , 3 313 ,17.79,42.07,3.73,3.91,32.55,38.75,20.66,100.00,84.84,0.6457,Alto,34.9684,  645,,
20,47,Santa Magdalena Jicotl√°n,,2047,2047,VERDADERO,,20,47,20,20047, Santa Magdalena Jicotl·n                         ,  93 ,8.22,35.62,2.15,0.00,0.00,26.47,0.00,100.00,75.76,-0.4761,Medio,22.2930, 1 602,,
20,48,Magdalena Mixtepec,,2048,2048,VERDADERO,,20,48,20,20048, Magdalena Mixtepec                               , 1 304 ,25.68,49.42,0.94,2.02,53.78,76.96,33.05,100.00,92.84,1.7147,Muy alto,47.0481,  124,,
20,49,Magdalena Ocotl√°n,,2049,2049,VERDADERO,,20,49,20,20049, Magdalena Ocotl·n                                , 1 141 ,10.19,34.79,2.37,0.79,21.40,46.28,49.34,100.00,60.90,0.4531,Alto,32.7923,  793,,
20,50,Magdalena Pe√±asco,,2050,2050,VERDADERO,,20,50,20,20050, Magdalena PeÒasco                                , 3 778 ,31.42,53.77,3.18,8.00,37.81,52.71,11.70,100.00,82.67,1.2514,Muy alto,41.8126,  283,,
20,51,Magdalena Teitipac,,2051,2051,VERDADERO,,20,51,20,20051, Magdalena Teitipac                               , 4 368 ,35.87,71.45,2.57,2.37,57.59,65.77,22.50,100.00,84.84,1.9481,Muy alto,49.6850,  65,,
20,52,Magdalena Tequisistl√°n,,2052,2052,VERDADERO,,20,52,20,20052, Magdalena Tequisistl·n                           , 6 182 ,14.26,30.60,5.68,7.45,7.01,41.98,18.28,100.00,64.41,0.1271,Medio,29.1087, 1 086,,
20,53,Magdalena Tlacotepec,,2053,2053,VERDADERO,,20,53,20,20053, Magdalena Tlacotepec                             , 1 221 ,19.28,37.09,4.75,0.83,9.55,37.14,4.61,100.00,58.12,-0.0967,Medio,26.5796, 1 275,,
20,54,Magdalena Zahuatl√°n,,2054,2054,VERDADERO,,20,54,20,20054, Magdalena Zahuatl·n                              ,  409 ,7.53,30.61,2.93,0.73,0.24,41.73,32.27,100.00,62.65,-0.0652,Medio,26.9359, 1 253,,
20,55,Mariscala de Ju√°rez,,2055,2055,VERDADERO,,20,55,20,20055, Mariscala de Ju·rez                              , 3 530 ,18.04,42.79,9.84,0.60,4.98,41.78,10.37,100.00,75.16,0.2775,Medio,30.8085,  944,,
20,56,M√°rtires de Tacubaya,,2056,2056,VERDADERO,,20,56,20,20056, M·rtires de Tacubaya                             , 1 451 ,19.18,40.95,5.78,1.04,6.18,57.82,18.69,100.00,79.11,0.5932,Alto,34.3754,  684,,
20,57,Mat√≠as Romero Avenda√±o,,2057,2057,VERDADERO,,20,57,20,20057, MatÌas Romero AvendaÒo                           , 38 019 ,12.63,31.25,2.34,2.67,36.41,38.55,8.16,50.17,55.84,-0.2754,Medio,24.5601, 1 437,,
20,58,Mazatl√°n Villa de Flores,,2058,2058,VERDADERO,,20,58,20,20058, Mazatl·n Villa de Flores                         , 13 435 ,37.43,59.38,5.04,6.06,65.50,58.26,22.80,100.00,84.78,1.8649,Muy alto,48.7447,  85,,
20,59,Miahuatl√°n de Porfirio D√≠az,,2059,2059,VERDADERO,,20,59,20,20059, Miahuatl·n de Porfirio DÌaz                      , 41 387 ,15.90,36.01,1.52,4.45,46.58,52.38,26.17,42.16,52.23,0.2962,Medio,31.0196,  933,,
20,60,Mixistl√°n de la Reforma,,2060,2060,VERDADERO,,20,60,20,20060, Mixistl·n de la Reforma                          , 2 770 ,24.73,37.99,5.36,8.30,13.63,50.00,46.25,100.00,86.21,1.1742,Muy alto,40.9407,  312,,
20,61,Monjas,,2061,2061,VERDADERO,,20,61,20,20061, Monjas                                           , 2 568 ,29.66,51.77,13.78,5.05,83.76,55.84,22.61,100.00,80.25,1.7227,Muy alto,47.1387,  121,,
20,64,Nejapa de Madero,,2064,2064,VERDADERO,,20,64,20,20064, Nejapa de Madero                                 , 7 390 ,12.02,33.83,6.39,6.93,9.87,46.38,25.80,100.00,77.24,0.4232,Alto,32.4540,  820,,
20,65,Ixpantepec Nieves,,2065,2065,VERDADERO,,20,65,20,20065, Ixpantepec Nieves                                , 1 182 ,38.95,64.06,9.75,1.46,6.45,32.31,23.81,100.00,82.35,1.1605,Muy alto,40.7852,  319,,
20,66,Santiago Niltepec,,2066,2066,VERDADERO,,20,66,20,20066, Santiago Niltepec                                , 5 353 ,20.51,42.86,5.21,5.50,7.21,38.44,8.99,100.00,71.89,0.3026,Medio,31.0914,  927,,
20,67,Oaxaca de Ju√°rez,,2067,2067,VERDADERO,,20,67,20,20067, Oaxaca de Ju·rez                                 , 263 357 ,3.90,12.03,0.24,0.95,10.10,29.95,7.17,3.16,30.19,-1.5447,Muy bajo,10.2179, 2 329,,
20,68,Ocotl√°n de Morelos,,2068,2068,VERDADERO,,20,68,20,20068, Ocotl·n de Morelos                               , 21 341 ,10.44,26.81,2.75,2.55,50.61,44.87,27.32,29.64,42.65,-0.1713,Medio,25.7369, 1 347,,
20,69,La Pe,,2069,2069,VERDADERO,,20,69,20,20069, La Pe                                            , 2 446 ,18.01,44.90,2.39,2.69,7.68,67.53,42.46,100.00,70.30,0.9751,Muy alto,38.6907,  416,,
20,70,Pinotepa de Don Luis,,2070,2070,VERDADERO,,20,70,20,20070, Pinotepa de Don Luis                             , 6 629 ,26.51,40.29,17.19,7.85,26.52,53.91,31.93,14.13,76.82,0.8832,Alto,37.6523,  478,,
20,71,Pluma Hidalgo,,2071,2071,VERDADERO,,20,71,20,20071, Pluma Hidalgo                                    , 3 060 ,22.82,47.09,4.35,15.49,23.46,66.72,34.42,100.00,72.74,1.4105,Muy alto,43.6102,  212,,
20,72,San Jos√© del Progreso,,2072,2072,VERDADERO,,20,72,20,20072, San JosÈ del Progreso                            , 6 579 ,18.49,39.93,5.86,2.79,73.19,54.11,28.43,100.00,50.62,0.8801,Alto,37.6177,  481,,
20,73,Putla Villa de Guerrero,,2073,2073,VERDADERO,,20,73,20,20073, Putla Villa de Guerrero                          , 31 897 ,15.34,31.79,4.09,3.81,4.11,54.02,24.31,65.75,56.33,0.0658,Medio,28.4157, 1 136,,
20,74,Santa Catarina Quioquitani,,2074,2074,VERDADERO,,20,74,20,20074, Santa Catarina Quioquitani                       ,  505 ,9.28,33.48,0.00,2.62,0.79,64.66,13.10,100.00,98.41,0.4172,Alto,32.3867,  828,,
20,75,Reforma de Pineda,,2075,2075,VERDADERO,,20,75,20,20075, Reforma de Pineda                                , 2 671 ,17.92,43.90,4.69,1.54,0.04,34.79,1.61,100.00,69.33,-0.0355,Medio,27.2715, 1 232,,
20,76,La Reforma,,2076,2076,VERDADERO,,20,76,20,20076, La Reforma                                       , 3 331 ,12.61,40.71,8.02,4.36,14.18,48.04,21.82,100.00,76.45,0.4971,Alto,33.2892,  761,,
20,77,Reyes Etla,,2077,2077,VERDADERO,,20,77,20,20077, Reyes Etla                                       , 3 568 ,3.20,17.28,0.76,2.14,39.89,44.76,9.82,100.00,40.22,-0.5253,Medio,21.7371, 1 632,,
20,78,Rojas de Cuauht√©moc,,2078,2078,VERDADERO,,20,78,20,20078, Rojas de CuauhtÈmoc                              , 1 092 ,6.94,22.73,2.01,0.09,10.90,28.08,11.45,100.00,52.20,-0.6793,Medio,19.9970, 1 768,,
20,79,Salina Cruz,,2079,2079,VERDADERO,,20,79,20,20079, Salina Cruz                                      , 82 371 ,5.70,16.95,1.23,1.65,7.83,39.50,3.39,7.01,29.24,-1.3464,Muy bajo,12.4584, 2 256,,
20,80,San Agust√≠n Amatengo,,2080,2080,VERDADERO,,20,80,20,20080, San AgustÌn Amatengo                             , 1 312 ,31.61,52.00,3.13,2.29,0.61,31.00,45.61,100.00,72.93,0.9047,Alto,37.8949,  466,,
20,81,San Agust√≠n Atenango,,2081,2081,VERDADERO,,20,81,20,20081, San AgustÌn Atenango                             , 1 914 ,30.11,56.52,7.02,4.39,5.07,32.70,23.38,100.00,77.96,0.8484,Alto,37.2592,  501,,
20,82,San Agust√≠n Chayuco,,2082,2082,VERDADERO,,20,82,20,20082, San AgustÌn Chayuco                              , 3 952 ,21.77,39.80,4.40,5.29,5.09,49.73,23.76,100.00,84.68,0.7072,Alto,35.6635,  589,,
20,83,San Agust√≠n de las Juntas,,2083,2083,VERDADERO,,20,83,20,20083, San AgustÌn de las Juntas                        , 8 089 ,5.56,19.11,0.27,4.49,13.11,45.37,13.28,14.41,36.42,-0.9328,Bajo,17.1320, 1 983,,
20,84,San Agust√≠n Etla,,2084,2084,VERDADERO,,20,84,20,20084, San AgustÌn Etla                                 , 3 893 ,2.72,12.90,1.60,0.46,1.03,33.43,6.16,100.00,30.76,-1.1846,Bajo,14.2873, 2 158,,
20,85,San Agust√≠n Loxicha,,2085,2085,VERDADERO,,20,85,20,20085, San AgustÌn Loxicha                              , 22 565 ,28.54,52.47,1.46,22.60,42.36,74.92,47.42,100.00,81.91,2.2113,Muy alto,52.6597,  42,,
20,86,San Agust√≠n Tlacotepec,,2086,2086,VERDADERO,,20,86,20,20086, San AgustÌn Tlacotepec                           ,  874 ,18.48,34.29,4.01,6.87,23.27,30.77,33.79,100.00,70.10,0.4622,Alto,32.8955,  789,,
20,87,San Agust√≠n Yatareni,,2087,2087,VERDADERO,,20,87,20,20087, San AgustÌn Yatareni                             , 4 075 ,7.12,21.94,3.64,1.68,73.22,47.15,17.91,100.00,58.44,0.1915,Medio,29.8360, 1 021,,
20,88,San Andr√©s Cabecera Nueva,,2088,2088,VERDADERO,,20,88,20,20088, San AndrÈs Cabecera Nueva                        , 2 851 ,16.96,40.01,2.17,12.58,26.12,59.69,20.03,100.00,88.68,1.0070,Muy alto,39.0515,  397,,
20,89,San Andr√©s Dinicuiti,,2089,2089,VERDADERO,,20,89,20,20089, San AndrÈs Dinicuiti                             , 2 152 ,16.45,40.76,7.67,1.35,0.98,46.73,12.44,100.00,60.83,0.1291,Medio,29.1314, 1 083,,
20,90,San Andr√©s Huaxpaltepec,,2090,2090,VERDADERO,,20,90,20,20090, San AndrÈs Huaxpaltepec                          , 5 867 ,18.10,32.69,7.48,2.86,62.81,48.01,19.33,100.00,65.74,0.6625,Alto,35.1589,  630,,
20,91,San Andr√©s Huay√°pam,,2091,2091,VERDADERO,,20,91,20,20091, San AndrÈs Huay·pam                              , 4 879 ,3.23,11.91,0.37,1.35,15.20,26.24,8.76,100.00,24.64,-1.2004,Bajo,14.1079, 2 170,,
20,92,San Andr√©s Ixtlahuaca,,2092,2092,VERDADERO,,20,92,20,20092, San AndrÈs Ixtlahuaca                            , 1 439 ,11.00,31.32,0.07,2.38,34.43,33.24,8.27,100.00,65.27,-0.1239,Medio,26.2729, 1 300,,
20,93,San Andr√©s Lagunas,,2093,2093,VERDADERO,,20,93,20,20093, San AndrÈs Lagunas                               ,  505 ,9.52,28.29,2.30,3.56,0.00,34.64,17.57,100.00,87.01,-0.0513,Medio,27.0928, 1 242,,
20,94,San Andr√©s Nuxi√±o,,2094,2094,VERDADERO,,20,94,20,20094, San AndrÈs NuxiÒo                                , 1 898 ,9.25,30.66,1.43,4.21,42.80,50.70,32.20,100.00,73.79,0.5490,Alto,33.8764,  719,,
20,95,San Andr√©s Paxtl√°n,,2095,2095,VERDADERO,,20,95,20,20095, San AndrÈs Paxtl·n                               , 3 990 ,31.52,52.58,1.26,8.40,71.36,69.44,37.07,100.00,84.73,2.0150,Muy alto,50.4408,  57,,
20,96,San Andr√©s Sinaxtla,,2096,2096,VERDADERO,,20,96,20,20096, San AndrÈs Sinaxtla                              ,  772 ,7.08,22.60,0.39,0.00,1.04,37.76,6.04,100.00,58.05,-0.6573,Medio,20.2453, 1 748,,
20,97,San Andr√©s Solaga,,2097,2097,VERDADERO,,20,97,20,20097, San AndrÈs Solaga                                , 1 740 ,13.25,42.49,0.23,0.65,0.00,32.70,43.82,100.00,82.92,0.4218,Alto,32.4381,  824,,
20,98,San Andr√©s Teotil√°lpam,,2098,2098,VERDADERO,,20,98,20,20098, San AndrÈs Teotil·lpam                           , 4 427 ,26.32,49.50,0.82,9.36,29.40,56.35,34.72,100.00,86.29,1.3993,Muy alto,43.4842,  216,,
20,99,San Andr√©s Tepetlapa,,2099,2099,VERDADERO,,20,99,20,20099, San AndrÈs Tepetlapa                             ,  475 ,33.54,50.80,8.63,2.53,11.35,54.55,14.32,100.00,87.76,1.1126,Muy alto,40.2448,  340,,
20,100,San Andr√©s Ya√°,,20100,20100,VERDADERO,,20,100,20,20100, San AndrÈs Ya·                                   ,  497 ,35.08,53.92,3.02,2.01,2.01,30.59,18.31,100.00,81.55,0.7393,Alto,36.0265,  566,,
20,101,San Andr√©s Zabache,,20101,20101,VERDADERO,,20,101,20,20101, San AndrÈs Zabache                               ,  726 ,33.46,54.94,1.24,0.97,8.30,38.10,44.40,100.00,88.38,1.2175,Muy alto,41.4299,  297,,
20,102,San Andr√©s Zautla,,20102,20102,VERDADERO,,20,102,20,20102, San AndrÈs Zautla                                , 4 405 ,5.83,17.86,3.25,12.19,21.38,43.11,16.64,100.00,46.31,-0.2403,Medio,24.9577, 1 405,,
20,103,San Antonino Castillo Velasco,,20103,20103,VERDADERO,,20,103,20,20103, San Antonino Castillo Velasco                    , 5 651 ,11.49,34.00,1.27,0.91,90.42,47.70,46.13,5.26,67.00,0.6021,Alto,34.4764,  672,,
20,104,San Antonino el Alto,,20104,20104,VERDADERO,,20,104,20,20104, San Antonino el Alto                             , 2 508 ,13.52,38.12,1.92,10.56,17.39,55.13,38.26,100.00,86.35,0.9532,Muy alto,38.4436,  426,,
20,105,San Antonino Monte Verde,,20105,20105,VERDADERO,,20,105,20,20105, San Antonino Monte Verde                         , 6 650 ,17.57,33.12,1.18,3.15,0.82,54.42,28.89,100.00,95.03,0.6384,Alto,34.8862,  650,,
20,106,San Antonio Acutla,,20106,20106,VERDADERO,,20,106,20,20106, San Antonio Acutla                               ,  297 ,22.37,40.91,2.08,0.69,0.00,47.25,5.90,100.00,87.74,0.3533,Medio,31.6649,  886,,
20,107,San Antonio de la Cal,,20107,20107,VERDADERO,,20,107,20,20107, San Antonio de la Cal                            , 21 456 ,6.76,19.79,1.19,2.10,18.81,43.25,19.84,5.86,38.33,-0.8570,Bajo,17.9882, 1 919,,
20,108,San Antonio Huitepec,,20108,20108,VERDADERO,,20,108,20,20108, San Antonio Huitepec                             , 4 289 ,14.99,33.76,1.75,11.84,7.44,55.92,54.80,100.00,84.94,1.0757,Muy alto,39.8278,  361,,
20,109,San Antonio Nanahuat√≠pam,,20109,20109,VERDADERO,,20,109,20,20109, San Antonio NanahuatÌpam                         , 1 233 ,10.05,25.05,2.19,2.03,2.19,41.12,9.73,100.00,68.41,-0.3029,Medio,24.2498, 1 461,,
20,110,San Antonio Sinicahua,,20110,20110,VERDADERO,,20,110,20,20110, San Antonio Sinicahua                            , 1 603 ,30.98,45.44,8.92,18.78,43.11,59.64,44.01,100.00,89.91,2.0030,Muy alto,50.3052,  58,,
20,111,San Antonio Tepetlapa,,20111,20111,VERDADERO,,20,111,20,20111, San Antonio Tepetlapa                            , 4 394 ,27.67,43.23,19.63,3.19,46.56,57.93,13.70,100.00,86.04,1.2838,Muy alto,42.1789,  265,,
20,112,San Baltazar Chichic√°pam,,20112,20112,VERDADERO,,20,112,20,20112, San Baltazar Chichic·pam                         , 2 439 ,30.81,42.80,2.50,3.25,1.68,39.85,15.91,100.00,71.51,0.4946,Alto,33.2615,  763,,
20,113,San Baltazar Loxicha,,20113,20113,VERDADERO,,20,113,20,20113, San Baltazar Loxicha                             , 2 832 ,15.50,44.57,0.85,0.92,36.86,55.36,27.52,100.00,73.97,0.7683,Alto,36.3544,  546,,
20,114,San Baltazar Yatzachi el Bajo,,20114,20114,VERDADERO,,20,114,20,20114, San Baltazar Yatzachi el Bajo                    ,  677 ,22.57,51.96,1.62,0.44,0.59,26.11,26.14,100.00,89.12,0.5182,Alto,33.5284,  743,,
20,115,San Bartolo Coyotepec,,20115,20115,VERDADERO,,20,115,20,20115, San Bartolo Coyotepec                            , 8 684 ,4.76,15.53,0.46,3.25,13.06,30.36,10.01,100.00,26.29,-1.0073,Bajo,16.2898, 2 044,,
20,116,San Bartolom√© Ayautla,,20116,20116,VERDADERO,,20,116,20,20116, San BartolomÈ Ayautla                            , 4 052 ,46.87,64.97,1.21,4.44,14.46,66.03,14.51,100.00,92.40,1.7654,Muy alto,47.6205,  107,,
20,117,San Bartolom√© Loxicha,,20117,20117,VERDADERO,,20,117,20,20117, San BartolomÈ Loxicha                            , 2 422 ,21.46,44.87,2.48,14.05,15.07,66.12,29.06,100.00,77.99,1.2163,Muy alto,41.4163,  299,,
20,118,San Bartolom√© Quialana,,20118,20118,VERDADERO,,20,118,20,20118, San BartolomÈ Quialana                           , 2 470 ,28.47,57.41,4.67,1.79,8.25,47.96,45.21,100.00,79.23,1.2551,Muy alto,41.8550,  279,,
20,119,San Bartolom√© Yucua√±e,,20119,20119,VERDADERO,,20,119,20,20119, San BartolomÈ YucuaÒe                            ,  399 ,27.27,43.55,2.51,2.01,1.25,39.26,28.82,100.00,88.43,0.7259,Alto,35.8751,  576,,
20,120,San Bartolom√© Zoogocho,,20120,20120,VERDADERO,,20,120,20,20120, San BartolomÈ Zoogocho                           ,  368 ,14.53,35.14,1.37,0.27,0.55,23.26,33.70,100.00,78.57,0.0560,Medio,28.3056, 1 147,,
20,121,San Bartolo Soyaltepec,,20121,20121,VERDADERO,,20,121,20,20121, San Bartolo Soyaltepec                           ,  655 ,20.33,45.93,1.23,3.08,8.92,35.78,12.46,100.00,80.51,0.3585,Medio,31.7236,  885,,
20,122,San Bartolo Yautepec,,20122,20122,VERDADERO,,20,122,20,20122, San Bartolo Yautepec                             ,  677 ,6.17,28.52,2.07,1.78,0.15,33.33,4.28,100.00,88.85,-0.3193,Medio,24.0640, 1 469,,
20,123,San Bernardo Mixtepec,,20123,20123,VERDADERO,,20,123,20,20123, San Bernardo Mixtepec                            , 2 705 ,15.37,42.59,2.07,2.63,22.95,46.77,20.74,100.00,79.76,0.5462,Alto,33.8444,  721,,
20,124,San Blas Atempa,,20124,20124,VERDADERO,,20,124,20,20124, San Blas Atempa                                  , 17 094 ,34.38,52.35,14.53,6.63,37.56,62.27,60.48,30.04,65.76,1.6711,Muy alto,46.5557,  130,,
20,125,San Carlos Yautepec,,20125,20125,VERDADERO,,20,125,20,20125, San Carlos Yautepec                              , 11 813 ,17.62,40.64,9.30,6.84,4.28,58.68,30.60,100.00,94.68,1.0117,Muy alto,39.1043,  394,,
20,126,San Crist√≥bal Amatl√°n,,20126,20126,VERDADERO,,20,126,20,20126, San CristÛbal Amatl·n                            , 5 024 ,36.97,55.15,2.71,6.26,3.67,65.66,24.87,100.00,85.05,1.4519,Muy alto,44.0790,  196,,
20,127,San Crist√≥bal Amoltepec,,20127,20127,VERDADERO,,20,127,20,20127, San CristÛbal Amoltepec                          , 1 283 ,26.81,43.89,5.18,24.65,82.34,51.59,32.65,100.00,79.44,1.9094,Muy alto,49.2475,  74,,
20,128,San Crist√≥bal Lachirioag,,20128,20128,VERDADERO,,20,128,20,20128, San CristÛbal Lachirioag                         , 1 230 ,20.41,55.48,1.54,0.41,0.00,18.95,17.09,100.00,76.02,0.1901,Medio,29.8205, 1 025,,
20,129,San Crist√≥bal Suchixtlahuaca,,20129,20129,VERDADERO,,20,129,20,20129, San CristÛbal Suchixtlahuaca                     ,  334 ,2.88,19.75,3.29,3.29,0.30,42.27,6.89,100.00,66.89,-0.5374,Medio,21.6004, 1 649,,
20,130,San Dionisio del Mar,,20130,20130,VERDADERO,,20,130,20,20130, San Dionisio del Mar                             , 5 098 ,26.29,49.28,18.00,7.56,31.92,43.69,10.50,100.00,88.59,1.1178,Muy alto,40.3031,  337,,
20,131,San Dionisio Ocotepec,,20131,20131,VERDADERO,,20,131,20,20131, San Dionisio Ocotepec                            , 10 500 ,24.40,42.90,3.12,5.76,9.91,60.73,36.53,48.01,76.47,0.8463,Alto,37.2348,  504,,
20,132,San Dionisio Ocotl√°n,,20132,20132,VERDADERO,,20,132,20,20132, San Dionisio Ocotl·n                             , 1 245 ,8.15,27.94,1.77,2.09,43.29,43.51,21.37,100.00,44.53,-0.0606,Medio,26.9873, 1 247,,
20,133,San Esteban Atatlahuca,,20133,20133,VERDADERO,,20,133,20,20133, San Esteban Atatlahuca                           , 3 974 ,19.38,39.88,2.62,29.11,45.18,48.32,40.27,100.00,88.43,1.6406,Muy alto,46.2107,  140,,
20,134,San Felipe Jalapa de D√≠az,,20134,20134,VERDADERO,,20,134,20,20134, San Felipe Jalapa de DÌaz                        , 26 838 ,29.89,52.03,1.80,4.61,50.05,72.07,12.56,77.00,76.75,1.3031,Muy alto,42.3976,  257,,
20,135,San Felipe Tejal√°pam,,20135,20135,VERDADERO,,20,135,20,20135, San Felipe Tejal·pam                             , 7 187 ,11.40,27.80,2.94,3.01,45.30,45.20,15.41,100.00,62.28,0.1657,Medio,29.5446, 1 048,,
20,136,San Felipe Usila,,20136,20136,VERDADERO,,20,136,20,20136, San Felipe Usila                                 , 11 575 ,24.25,40.50,0.42,3.99,12.79,42.56,13.18,100.00,86.55,0.5462,Alto,33.8440,  722,,
20,137,San Francisco Cahuacu√°,,20137,20137,VERDADERO,,20,137,20,20137, San Francisco Cahuacu·                           , 3 427 ,12.61,35.97,3.26,20.92,37.39,68.96,19.99,100.00,92.65,1.2768,Muy alto,42.1004,  270,,
20,138,San Francisco Cajonos,,20138,20138,VERDADERO,,20,138,20,20138, San Francisco Cajonos                            ,  460 ,17.71,50.86,0.44,0.66,0.22,28.92,31.42,100.00,79.53,0.4029,Alto,32.2256,  843,,
